year,token,z,z_N,N,r
2015,libaneser,0,1,16,0.0388461538461539
1945,liberalare,0,1,16,0.0388461538461539
1992,majlis,0,1,16,0.0388461538461539
1983,minoriteternas,0,1,16,0.0388461538461539
1987,minoriteternas,0,1,16,0.0388461538461539
1969,människors_lika_värde,0,1,16,0.0388461538461539
1949,passkontroll,0,1,16,0.0388461538461539
1972,passkontroll,0,1,16,0.0388461538461539
2014,passkontrollen,0,1,16,0.0388461538461539
2012,presskommunikatör,0,1,16,0.0388461538461539
1949,rasfördomar,0,1,16,0.0388461538461539
2007,regeringsbeslutet,0,1,16,0.0388461538461539
2017,regeringsbeslutet,0,1,16,0.0388461538461539
1982,sabas,0,1,16,0.0388461538461539
1967,segregationen,0,1,16,0.0388461538461539
1976,segregerade,0,1,16,0.0388461538461539
2014,skinheads,0,1,16,0.0388461538461539
1957,syrier,0,1,16,0.0388461538461539
1961,särbehandling,0,1,16,0.0388461538461539
2008,temporära,0,1,16,0.0388461538461539
1980,terroristaffären,0,1,16,0.0388461538461539
2019,tidsbegränsade,0,1,16,0.0388461538461539
1953,tältläger,0,1,16,0.0388461538461539
1958,ursprungslandet,0,1,16,0.0388461538461539
2010,utresa,0,1,16,0.0388461538461539
2011,utresa,0,1,16,0.0388461538461539
1950,utvandrare,0,1,16,0.0388461538461539
1952,utvisat,0,1,16,0.0388461538461539
1977,åtstramningarna,0,1,16,0.0388461538461539
1984,åtstramningarna,0,1,16,0.0388461538461539
1987,åtstramningarna,0,1,16,0.0388461538461539
1992,åtstramningarna,0,1,16,0.0388461538461539
1950,ögonsjukdom,0,1,16,0.0388461538461539
1957,överrepresentation,0,1,16,0.0388461538461539
1952,överrepresentationen,0,1,16,0.0388461538461539
1984,flyende,0,5,119,0.0388372093023256
2003,högutbildade,0,5,119,0.0388372093023256
1969,tillströmningen,0,5,119,0.0388372093023256
1964,vistas,0,33,840,0.0388352941176471
1954,mottagande,0,19,480,0.0387959183673469
1958,utvisad,0,11,274,0.0387676056338028
1991,avvisade,0,14,352,0.0387016574585635
1946,analfabeter,0,2,42,0.0386538461538462
2001,anita_gradin,0,2,42,0.0386538461538462
1983,deserterat,0,2,42,0.0386538461538462
2018,förföljd,0,2,42,0.0386538461538462
1959,grogrund,0,2,42,0.0386538461538462
1946,humanare,0,2,42,0.0386538461538462
1978,rotat,0,2,42,0.0386538461538462
1947,lägren,0,11,275,0.0386315789473684
1951,generationens,0,3,68,0.0385897435897436
1980,generationens,0,3,68,0.0385897435897436
1981,integrering,0,3,68,0.0385897435897436
1980,kvotering,0,3,68,0.0385897435897436
1998,schengensamarbetet,0,3,68,0.0385897435897436
1996,segregering,0,3,68,0.0385897435897436
1949,tattare,0,3,68,0.0385897435897436
2007,generösa,0,16,405,0.0385783132530121
1962,mottagande,0,19,483,0.0385598377281947
2013,avvisade,0,4,94,0.0385576923076923
1982,flyende,0,4,94,0.0385576923076923
1969,intolerans,0,4,94,0.0385576923076923
2000,tak_över_huvudet,0,4,94,0.0385576923076923
1981,tryggve,0,4,94,0.0385576923076923
1981,slussas,0,5,120,0.0385384615384615
2008,skolgång,0,7,172,0.0385164835164835
2013,praxis,0,10,250,0.0385
1972,försörjning,0,11,276,0.0384965034965035
1993,praxis,0,16,406,0.0384855769230769
1960,fördomar,0,12,303,0.038370607028754
1979,försörjning,0,9,225,0.0383404255319149
1982,främlingar,0,5,121,0.0382442748091603
1984,grogrund,0,5,121,0.0382442748091603
1969,slussas,0,5,121,0.0382442748091603
1947,ursprung,0,21,540,0.0382
1979,etablering,0,4,95,0.0381904761904762
1994,kvotering,0,4,95,0.0381904761904762
1950,utvisningar,0,4,95,0.0381904761904762
1965,födda,0,18,462,0.038156779661017
1947,fientlighet,0,3,69,0.0381012658227848
1949,generationens,0,3,69,0.0381012658227848
1972,generationens,0,3,69,0.0381012658227848
1974,liberalare,0,3,69,0.0381012658227848
1970,amnesti,0,7,174,0.0380978260869565
1957,prövad,0,7,174,0.0380978260869565
1961,mottagande,0,20,516,0.038041825095057
1952,flykt,0,23,595,0.0380330578512397
1966,försörjning,0,9,227,0.0380168776371308
2017,skolgång,0,9,227,0.0380168776371308
1982,generösa,0,17,438,0.03796875
1962,tillströmningen,0,8,201,0.0379620853080569
1967,flykt,0,31,807,0.0379559363525092
2001,lägren,0,5,122,0.0379545454545455
1951,jugoslaver,0,2,43,0.0379245283018868
1997,rotat,0,2,43,0.0379245283018868
2014,rättschef,0,2,43,0.0379245283018868
1954,främlingar,0,7,175,0.0378918918918919
2007,högutbildade,0,4,96,0.0378301886792453
1981,generösa,0,17,440,0.0378
2004,skolgång,0,6,149,0.0377987421383648
1951,mottagande,0,19,493,0.03779324055666
1946,mottagande,0,23,599,0.0377832512315271
1946,tak_över_huvudet,0,10,255,0.0377735849056604
1960,vistas,0,36,945,0.0377068062827225
1970,baltutlämningen,0,7,176,0.0376881720430108
1947,skolgång,0,7,176,0.0376881720430108
1974,humanitär,0,3,70,0.037625
1984,intolerans,0,3,70,0.037625
2000,regeringsbeslut,0,3,70,0.037625
2009,tidsbegränsat,0,3,70,0.037625
1949,utomeuropeiska,0,3,70,0.037625
2007,vistas,0,15,389,0.0376190476190476
1986,försörjning,0,8,203,0.0376056338028169
1977,lägren,0,8,203,0.0376056338028169
1968,flykt,0,26,682,0.0375867052023121
1984,mottagande,0,11,283,0.0375767918088737
1995,amnesti,0,6,150,0.0375625
2009,återförenas,0,6,150,0.0375625
1952,vistas,0,34,897,0.037497243660419
1954,restriktiva,0,4,97,0.0374766355140187
1956,flykt,0,24,631,0.0374570982839314
2002,skolgång,0,8,204,0.0374299065420561
2007,albons,0,1,17,0.0374074074074074
1973,balter,0,1,17,0.0374074074074074
1975,bistånds,0,1,17,0.0374074074074074
1971,demir,0,1,17,0.0374074074074074
2011,folkgruppen,0,1,17,0.0374074074074074
2005,förpassade,0,1,17,0.0374074074074074
1947,förvisas,0,1,17,0.0374074074074074
1951,hessle,0,1,17,0.0374074074074074
1991,härstamning,0,1,17,0.0374074074074074
1973,inflödet,0,1,17,0.0374074074074074
1994,integrationsprocessen,0,1,17,0.0374074074074074
2008,integrering,0,1,17,0.0374074074074074
1993,jan_o_karlsson,0,1,17,0.0374074074074074
1993,libanes,0,1,17,0.0374074074074074
2013,libaneser,0,1,17,0.0374074074074074
1945,löwenberg,0,1,17,0.0374074074074074
1993,majlis,0,1,17,0.0374074074074074
1996,majlis,0,1,17,0.0374074074074074
1960,minoriteternas,0,1,17,0.0374074074074074
1986,minoriteternas,0,1,17,0.0374074074074074
1976,missaktning,0,1,17,0.0374074074074074
2000,morgan_johansson,0,1,17,0.0374074074074074
1954,repatrieringen,0,1,17,0.0374074074074074
1962,samhällsgrupp,0,1,17,0.0374074074074074
2017,segregering,0,1,17,0.0374074074074074
1949,slussas,0,1,17,0.0374074074074074
1966,syrier,0,1,17,0.0374074074074074
1968,tidsbegränsade,0,1,17,0.0374074074074074
1980,ullenhag,0,1,17,0.0374074074074074
1999,ullenhag,0,1,17,0.0374074074074074
1998,utanförskapets,0,1,17,0.0374074074074074
2007,utresa,0,1,17,0.0374074074074074
2007,wadstein,0,1,17,0.0374074074074074
1948,återförenas,0,1,17,0.0374074074074074
2014,åtstramningarna,0,1,17,0.0374074074074074
1969,överrepresentation,0,1,17,0.0374074074074074
1965,förföljd,0,5,124,0.0373880597014925
2015,kvotering,0,5,124,0.0373880597014925
1961,skolgång,0,9,231,0.0373858921161826
1965,mottagande,0,19,499,0.0373477406679764
1970,utvisad,0,12,312,0.0372981366459627
1998,utvisad,0,7,178,0.0372872340425532
1979,vistas,0,24,634,0.0372826086956522
1985,praxis,0,22,581,0.0372419627749577
1968,mottagande,0,16,420,0.0372325581395349
1954,amnesti,0,2,44,0.0372222222222222
1985,avhopparna,0,2,44,0.0372222222222222
2000,balter,0,2,44,0.0372222222222222
1980,hans_göran_franck,0,2,44,0.0372222222222222
1968,libanes,0,2,44,0.0372222222222222
2004,majlis,0,2,44,0.0372222222222222
1947,regeringsbeslut,0,2,44,0.0372222222222222
1954,regeringsbeslutet,0,2,44,0.0372222222222222
1971,regeringsbeslutet,0,2,44,0.0372222222222222
1999,rotat,0,2,44,0.0372222222222222
1990,björn_weibo,0,3,71,0.0371604938271605
1989,fientlighet,0,3,71,0.0371604938271605
2006,slussas,0,3,71,0.0371604938271605
1950,överfulla,0,4,98,0.0371296296296296
1987,etablering,0,5,125,0.0371111111111111
2003,forna_jugoslavien,0,5,125,0.0371111111111111
1973,humanitär,0,5,125,0.0371111111111111
1975,bevilja,0,10,260,0.0370740740740741
1948,försörjning,0,16,422,0.0370601851851852
1981,flykt,0,24,640,0.0369384615384615
2001,generationens,0,9,234,0.0369262295081967
1955,verkställa,0,9,234,0.0369262295081967
1958,verkställa,0,8,207,0.0369124423963134
2016,kvotering,0,6,153,0.0368711656441718
2011,lägren,0,4,99,0.0367889908256881
1949,främlingar,0,8,208,0.036743119266055
1976,flykt,0,25,671,0.0367254038179148
1978,fientlighet,0,3,72,0.0367073170731707
1985,tak_över_huvudet,0,3,72,0.0367073170731707
1975,fördomar,0,23,617,0.0366985645933014
1957,bevilja,0,11,291,0.036578073089701
1987,lägren,0,11,291,0.036578073089701
1973,främlingar,0,5,127,0.0365693430656934
1948,humana,0,5,127,0.0365693430656934
2019,vistas,0,5,127,0.0365693430656934
1998,aslan,0,2,45,0.0365454545454545
2017,avhoppare,0,2,45,0.0365454545454545
1964,inkvarteras,0,2,45,0.0365454545454545
1951,kvotering,0,2,45,0.0365454545454545
1985,kvotering,0,2,45,0.0365454545454545
2010,regeringsbeslut,0,2,45,0.0365454545454545
1966,avvisade,0,21,566,0.0364756944444445
2018,avhopparna,0,4,100,0.0364545454545455
1956,mottagande,0,19,512,0.0364176245210728
1969,lägren,0,8,210,0.0364090909090909
1992,avvisade,0,12,320,0.0363939393939394
1946,tillströmningen,0,9,238,0.0363306451612903
1972,flyende,0,5,128,0.036304347826087
1983,flyende,0,5,128,0.036304347826087
1993,främlingar,0,5,128,0.036304347826087
1958,amnesti,0,3,73,0.0362650602409639
1973,flyende,0,3,73,0.0362650602409639
1952,generationens,0,3,73,0.0362650602409639
2006,medmänsklighet,0,3,73,0.0362650602409639
1963,nationaliteter,0,3,73,0.0362650602409639
1969,åsele,0,3,73,0.0362650602409639
1969,födda,0,19,515,0.0362095238095238
1968,tryggve,0,6,156,0.0362048192771084
1949,flykt,0,21,571,0.0361617900172117
1957,ursprung,0,22,599,0.0361412151067324
1959,arbets,0,10,267,0.0361371841155235
1948,fördomar,0,7,184,0.0361340206185567
1988,prövad,0,7,184,0.0361340206185567
1979,regeringsbeslutet,0,4,101,0.0361261261261261
2012,praxis,0,8,212,0.0360810810810811
1985,agata,0,1,18,0.0360714285714286
1988,albons,0,1,18,0.0360714285714286
1965,ansöker,0,1,18,0.0360714285714286
1999,avhopparna,0,1,18,0.0360714285714286
2008,bosnier,0,1,18,0.0360714285714286
1956,deserterat,0,1,18,0.0360714285714286
1994,deserterat,0,1,18,0.0360714285714286
1959,fn_kommitten,0,1,18,0.0360714285714286
1958,fördomarna,0,1,18,0.0360714285714286
1999,förvisas,0,1,18,0.0360714285714286
2004,förvisas,0,1,18,0.0360714285714286
2018,humanitet,0,1,18,0.0360714285714286
2003,integrationsprocessen,0,1,18,0.0360714285714286
1991,kosovoalbaner,0,1,18,0.0360714285714286
2012,kvoter,0,1,18,0.0360714285714286
2010,lasermannens,0,1,18,0.0360714285714286
1970,libanes,0,1,18,0.0360714285714286
1973,libanes,0,1,18,0.0360714285714286
2004,liberalare,0,1,18,0.0360714285714286
1967,majlis,0,1,18,0.0360714285714286
1963,massflykten,0,1,18,0.0360714285714286
1956,minoriteterna,0,1,18,0.0360714285714286
1946,minoriteternas,0,1,18,0.0360714285714286
1978,minoriteternas,0,1,18,0.0360714285714286
1975,missaktning,0,1,18,0.0360714285714286
2007,missaktning,0,1,18,0.0360714285714286
1985,mörkhyade,0,1,18,0.0360714285714286
1950,rasfördomar,0,1,18,0.0360714285714286
1991,segregationen,0,1,18,0.0360714285714286
1987,segregering,0,1,18,0.0360714285714286
1980,somalier,0,1,18,0.0360714285714286
1988,tidsbegränsat,0,1,18,0.0360714285714286
2010,tillströmningen,0,1,18,0.0360714285714286
1952,tino,0,1,18,0.0360714285714286
1954,tino,0,1,18,0.0360714285714286
1959,tino,0,1,18,0.0360714285714286
2016,ullenhag,0,1,18,0.0360714285714286
1949,ursprungsland,0,1,18,0.0360714285714286
1992,utanförskapet,0,1,18,0.0360714285714286
2003,utblottade,0,1,18,0.0360714285714286
1958,utvisat,0,1,18,0.0360714285714286
1980,åtstramningarna,0,1,18,0.0360714285714286
1952,ögonsjukdom,0,1,18,0.0360714285714286
1980,överrepresentation,0,1,18,0.0360714285714286
1984,överrepresentation,0,1,18,0.0360714285714286
1948,härstamning,0,5,129,0.0360431654676259
1972,vistas,0,26,712,0.0360249307479224
1977,fördomar,0,23,629,0.0360093896713615
1972,försörja,0,19,518,0.0360037878787879
1971,flykt,0,22,602,0.0359640522875817
1981,lägren,0,7,185,0.035948717948718
1956,avvisade,0,15,408,0.0359090909090909
1946,flykt,0,23,631,0.0358970358814353
1995,praxis,0,16,436,0.0358968609865471
2014,fientlighet,0,2,46,0.0358928571428571
1947,förpassade,0,2,46,0.0358928571428571
1964,trosbekännelse,0,2,46,0.0358928571428571
1946,wadstein,0,2,46,0.0358928571428571
2010,generösa,0,10,269,0.0358781362007168
1960,försörja,0,13,353,0.0358402203856749
1990,försörja,0,13,353,0.0358402203856749
2009,främlingar,0,3,74,0.0358333333333333
1993,flyende,0,4,102,0.0358035714285714
1964,förföljd,0,4,102,0.0358035714285714
1993,högutbildade,0,4,102,0.0358035714285714
1971,återförenas,0,4,102,0.0358035714285714
1972,ursprung,0,20,549,0.0357960644007156
2018,främlingar,0,6,158,0.0357738095238095
1965,bevilja,0,10,270,0.03575
2006,vistas,0,17,466,0.0357352941176471
1981,praxis,0,21,578,0.0357312925170068
1965,ursprung,0,22,607,0.0356726094003242
2008,generösa,0,15,412,0.0355687203791469
1987,prövad,0,6,159,0.0355621301775148
1960,utvisningar,0,6,159,0.0355621301775148
1986,försörja,0,14,384,0.0355583756345178
1970,flykt,0,23,638,0.0355092592592593
1958,försörja,0,10,272,0.0354964539007092
2011,mottagande,0,4,103,0.0354867256637168
1974,försörja,0,18,498,0.0354527559055118
2015,forna_jugoslavien,0,3,75,0.0354117647058824
1967,fördomarna,0,3,75,0.0354117647058824
2010,slussas,0,3,75,0.0354117647058824
1968,widgren,0,3,75,0.0354117647058824
2003,kvotering,0,7,188,0.0354040404040404
1949,bevilja,0,11,301,0.0354019292604502
1964,generösa,0,11,302,0.0352884615384615
1959,försörjning,0,8,217,0.0352863436123348
1997,beviljats,0,5,132,0.0352816901408451
1966,hans_göran_franck,0,2,47,0.0352631578947368
1978,nazism,0,2,47,0.0352631578947368
1953,regeringsbeslut,0,2,47,0.0352631578947368
2003,rättsmedicinalverket,0,2,47,0.0352631578947368
1950,temporära,0,2,47,0.0352631578947368
2000,utvisad,0,7,189,0.0352261306532663
1970,verkställa,0,7,189,0.0352261306532663
1949,avvisade,0,11,303,0.0351757188498403
2008,främlingar,0,4,104,0.0351754385964912
1949,åsele,0,4,104,0.0351754385964912
1987,försörja,0,13,360,0.0351621621621622
2011,skolgång,0,8,218,0.0351315789473684
1962,utvisningar,0,8,218,0.0351315789473684
1965,vistas,0,31,874,0.035079185520362
1964,ursprung,0,21,589,0.0350751252086811
1988,försörja,0,13,361,0.0350673854447439
1950,lägren,0,7,190,0.03505
1983,slussas,0,5,133,0.035034965034965
1971,slussas,0,3,76,0.035
1977,överfulla,0,3,76,0.035
1981,överfulla,0,3,76,0.035
1967,förföljd,0,6,162,0.0349418604651163
1946,främlingar,0,9,248,0.034922480620155
1982,generationens,0,4,105,0.0348695652173913
1972,flykt,0,23,650,0.0348636363636364
2018,analfabeter,0,1,19,0.0348275862068966
1954,deserterat,0,1,19,0.0348275862068966
1957,förföljts,0,1,19,0.0348275862068966
1996,förpassade,0,1,19,0.0348275862068966
2014,förpassats,0,1,19,0.0348275862068966
1965,förtroendeläkare,0,1,19,0.0348275862068966
1998,förtroendeläkare,0,1,19,0.0348275862068966
1993,förvägras,0,1,19,0.0348275862068966
2009,hedersförtryck,0,1,19,0.0348275862068966
1968,humanitetens,0,1,19,0.0348275862068966
1952,humanitärt,0,1,19,0.0348275862068966
1966,huvudregel,0,1,19,0.0348275862068966
1988,huvudregel,0,1,19,0.0348275862068966
2005,högerpopulistiska,0,1,19,0.0348275862068966
1971,högutbildade,0,1,19,0.0348275862068966
1978,inkvarteras,0,1,19,0.0348275862068966
1987,integrationsarbetet,0,1,19,0.0348275862068966
1991,jan_o_karlsson,0,1,19,0.0348275862068966
1959,kvotering,0,1,19,0.0348275862068966
1969,libaneser,0,1,19,0.0348275862068966
1997,malmömässan,0,1,19,0.0348275862068966
1962,minoriteternas,0,1,19,0.0348275862068966
1971,minoriteternas,0,1,19,0.0348275862068966
1985,minoriteternas,0,1,19,0.0348275862068966
1981,människors_lika_värde,0,1,19,0.0348275862068966
1976,mörkhyade,0,1,19,0.0348275862068966
2003,passkontrollen,0,1,19,0.0348275862068966
2005,passkontrollen,0,1,19,0.0348275862068966
2001,regeringsbeslutet,0,1,19,0.0348275862068966
2008,segregerat,0,1,19,0.0348275862068966
1976,svenskfödda,0,1,19,0.0348275862068966
1970,syrier,0,1,19,0.0348275862068966
1992,tidsbegränsat,0,1,19,0.0348275862068966
2012,utblottade,0,1,19,0.0348275862068966
2000,utresa,0,1,19,0.0348275862068966
1946,verkställigheten,0,1,19,0.0348275862068966
1958,verkställigheten,0,1,19,0.0348275862068966
2006,åsele,0,1,19,0.0348275862068966
1986,åtstramningarna,0,1,19,0.0348275862068966
1970,främlingar,0,5,134,0.0347916666666667
1947,försörjning,0,15,422,0.0347453703703704
1995,flyende,0,6,163,0.0347398843930636
1984,främlingar,0,6,163,0.0347398843930636
1964,beviljats,0,11,307,0.0347318611987382
1980,humanitet,0,2,48,0.0346551724137931
1997,humanitärt,0,2,48,0.0346551724137931
1980,högutbildade,0,2,48,0.0346551724137931
1954,inkvarteras,0,2,48,0.0346551724137931
1994,nazism,0,2,48,0.0346551724137931
1992,regeringsbeslutet,0,2,48,0.0346551724137931
1963,återförenas,0,2,48,0.0346551724137931
1981,försörjning,0,9,250,0.0346538461538462
1989,etablering,0,3,77,0.0345977011494253
1996,eu_medborgare,0,3,77,0.0345977011494253
1987,humana,0,3,77,0.0345977011494253
1977,tryggve,0,3,77,0.0345977011494253
1971,främlingar,0,5,135,0.034551724137931
1989,försörjning,0,7,193,0.0345320197044335
1953,fördomar,0,9,252,0.0343893129770992
2009,kvotering,0,5,136,0.0343150684931507
1946,prövad,0,5,136,0.0343150684931507
1947,restriktiva,0,5,136,0.0343150684931507
1986,flykt,0,26,748,0.0343139841688654
1967,försörjning,0,9,253,0.0342585551330799
1963,generationens,0,3,78,0.0342045454545455
1958,åsele,0,3,78,0.0342045454545455
2013,försörja,0,11,312,0.0341925465838509
1981,försörja,0,15,429,0.0341913439635535
1946,försörjning,0,16,459,0.034136460554371
2006,praxis,0,9,254,0.0341287878787879
1955,lägren,0,8,225,0.0340851063829787
1985,etablering,0,5,137,0.0340816326530612
1972,ansöker,0,2,49,0.0340677966101695
1978,integrering,0,2,49,0.0340677966101695
1953,intolerans,0,2,49,0.0340677966101695
1995,liberalare,0,2,49,0.0340677966101695
2007,rotat,0,2,49,0.0340677966101695
1946,amnesti,0,4,108,0.0339830508474576
1961,flykt,0,29,844,0.0339695550351288
1956,skolgång,0,6,167,0.033954802259887
1949,tillströmningen,0,6,167,0.033954802259887
1953,flykt,0,25,727,0.0339348710990502
1976,avvisade,0,15,433,0.033882618510158
1949,utvisad,0,7,197,0.0338647342995169
1969,avvisade,0,22,640,0.0338615384615385
1987,flyktinglägret,0,5,138,0.0338513513513514
1951,lägren,0,5,138,0.0338513513513514
1952,beviljats,0,16,463,0.0338477801268499
2003,främlingar,0,3,79,0.0338202247191011
1948,humanitär,0,3,79,0.0338202247191011
2016,verkets,0,3,79,0.0338202247191011
1974,amnesti,0,15,434,0.0338063063063063
1947,fördomar,0,7,198,0.0337019230769231
2011,avvisade,0,4,109,0.0336974789915966
1978,iranier,0,4,109,0.0336974789915966
2002,albons,0,1,20,0.0336666666666667
1966,apatiskt,0,1,20,0.0336666666666667
1958,deserterat,0,1,20,0.0336666666666667
1996,deserterat,0,1,20,0.0336666666666667
1961,etablering,0,1,20,0.0336666666666667
1999,fn_konventionen,0,1,20,0.0336666666666667
1956,fördomarna,0,1,20,0.0336666666666667
1960,fördrivna,0,1,20,0.0336666666666667
1981,förtroendeläkare,0,1,20,0.0336666666666667
1952,förvägras,0,1,20,0.0336666666666667
2014,förvägras,0,1,20,0.0336666666666667
1996,graca,0,1,20,0.0336666666666667
2012,humana,0,1,20,0.0336666666666667
1981,humanitetens,0,1,20,0.0336666666666667
1986,huvudregel,0,1,20,0.0336666666666667
1999,huvudregel,0,1,20,0.0336666666666667
2004,huvudregel,0,1,20,0.0336666666666667
1982,inkvarteras,0,1,20,0.0336666666666667
1996,jugoslaver,0,1,20,0.0336666666666667
2015,kulturkrockar,0,1,20,0.0336666666666667
1961,kvoter,0,1,20,0.0336666666666667
2019,kvotering,0,1,20,0.0336666666666667
1977,libanes,0,1,20,0.0336666666666667
1966,majlis,0,1,20,0.0336666666666667
1954,minoriteter,0,1,20,0.0336666666666667
1995,multikulturella,0,1,20,0.0336666666666667
2008,passkontrollen,0,1,20,0.0336666666666667
1956,rashat,0,1,20,0.0336666666666667
2004,regeringsbeslutet,0,1,20,0.0336666666666667
1974,ruist,0,1,20,0.0336666666666667
2000,rättsmedicinalverkets,0,1,20,0.0336666666666667
1978,segregering,0,1,20,0.0336666666666667
1980,solidaritetskommitten,0,1,20,0.0336666666666667
1961,tbcsjuka,0,1,20,0.0336666666666667
1952,tidsbegränsade,0,1,20,0.0336666666666667
1980,trosbekännelse,0,1,20,0.0336666666666667
2001,tryggve,0,1,20,0.0336666666666667
1967,ursprungsland,0,1,20,0.0336666666666667
1959,utblottade,0,1,20,0.0336666666666667
1961,utresa,0,1,20,0.0336666666666667
1968,utresa,0,1,20,0.0336666666666667
1959,verkställigheten,0,1,20,0.0336666666666667
1990,verkställigheten,0,1,20,0.0336666666666667
1985,åtstramningarna,0,1,20,0.0336666666666667
1963,ögonsjukdom,0,1,20,0.0336666666666667
1965,ögonsjukdom,0,1,20,0.0336666666666667
1981,överrepresentation,0,1,20,0.0336666666666667
1999,kosovoalbaner,0,35,1030,0.0336634615384615
1963,tak_över_huvudet,0,5,139,0.0336241610738255
1969,flykt,0,23,676,0.0335422740524781
2010,praxis,0,7,199,0.0335406698564593
1970,mottagande,0,13,378,0.0335309278350515
1981,avvisade,0,14,408,0.0335167464114833
2012,amnesti,0,2,50,0.0335
1963,humanitär,0,2,50,0.0335
1974,härstamning,0,2,50,0.0335
1954,jugoslaver,0,2,50,0.0335
1950,kvoter,0,2,50,0.0335
1952,liberalare,0,2,50,0.0335
1985,nazism,0,2,50,0.0335
1980,rotat,0,2,50,0.0335
1972,välgrundad,0,2,50,0.0335
1968,försörja,0,19,558,0.0334683098591549
1951,åsele,0,3,80,0.0334444444444444
1995,regeringsbeslut,0,4,110,0.0334166666666667
1990,skinheads,0,4,110,0.0334166666666667
1948,tak_över_huvudet,0,6,170,0.0333888888888889
1988,amnesti,0,7,200,0.0333809523809524
1959,generösa,0,8,230,0.033375
2010,kvotering,0,9,260,0.0333703703703704
1974,generösa,0,12,350,0.0333611111111111
1965,praxis,0,23,681,0.0332995658465991
1952,födda,0,12,351,0.0332686980609418
1954,generösa,0,8,231,0.0332365145228216
1970,humanitär,0,7,201,0.0332227488151659
1975,lägren,0,7,201,0.0332227488151659
1953,utvisad,0,6,171,0.0332044198895028
1997,högutbildade,0,5,141,0.0331788079470199
1971,verkställa,0,5,141,0.0331788079470199
1953,bevilja,0,11,322,0.0331626506024096
2009,avvisade,0,4,111,0.0331404958677686
2014,främlingar,0,4,111,0.0331404958677686
1960,fientlighet,0,3,81,0.0330769230769231
2012,främlingar,0,3,81,0.0330769230769231
2008,slussas,0,3,81,0.0330769230769231
1962,tryggve,0,3,81,0.0330769230769231
1980,slussas,0,5,142,0.0329605263157895
1983,rättschef,0,2,51,0.0329508196721311
1991,utblottade,0,2,51,0.0329508196721311
1996,aslan,0,4,112,0.0328688524590164
1987,flyende,0,4,112,0.0328688524590164
1960,mottagande,0,20,599,0.0328571428571429
1948,humanitet,0,6,173,0.0328415300546448
1962,försörja,0,12,356,0.0328142076502732
1962,fördomar,0,14,417,0.0328103044496487
1998,forna_jugoslavien,0,5,143,0.0327450980392157
1953,härstamning,0,5,143,0.0327450980392157
1950,jugoslaver,0,3,82,0.0327173913043478
1984,avvisade,0,13,388,0.0326884422110553
1986,lägren,0,9,266,0.0326449275362319
1975,flykt,0,21,634,0.0326242236024845
1950,flykt,0,25,757,0.0326075619295958
2001,avhopparna,0,1,21,0.0325806451612903
1992,bistånds,0,1,21,0.0325806451612903
1975,fördrivna,0,1,21,0.0325806451612903
1948,förföljelserna,0,1,21,0.0325806451612903
2001,förpassade,0,1,21,0.0325806451612903
1957,förvägras,0,1,21,0.0325806451612903
1965,hans_göran_franck,0,1,21,0.0325806451612903
1997,hans_göran_franck,0,1,21,0.0325806451612903
1967,huvudregel,0,1,21,0.0325806451612903
1983,huvudregel,0,1,21,0.0325806451612903
2000,härstamning,0,1,21,0.0325806451612903
1969,inkvarteras,0,1,21,0.0325806451612903
1977,inkvarteras,0,1,21,0.0325806451612903
2008,liberalare,0,1,21,0.0325806451612903
1951,löwenberg,0,1,21,0.0325806451612903
1978,missaktning,0,1,21,0.0325806451612903
1988,närområdet,0,1,21,0.0325806451612903
1955,passkontroll,0,1,21,0.0325806451612903
2005,regeringsbeslutet,0,1,21,0.0325806451612903
1959,romani,0,1,21,0.0325806451612903
1958,roo,0,1,21,0.0325806451612903
2015,rättschef,0,1,21,0.0325806451612903
1995,rättsmedicinalverket,0,1,21,0.0325806451612903
1977,underklass,0,1,21,0.0325806451612903
2005,utresa,0,1,21,0.0325806451612903
1983,åtstramningarna,0,1,21,0.0325806451612903
1962,ursprung,0,21,635,0.0325736434108527
1965,skolgång,0,9,267,0.0325270758122744
1969,försörja,0,19,575,0.0324957264957265
1952,mottagande,0,16,483,0.032474645030426
1965,etablering,0,2,52,0.0324193548387097
1961,förpassade,0,2,52,0.0324193548387097
2004,rättschef,0,2,52,0.0324193548387097
1988,tillströmningen,0,2,52,0.0324193548387097
1948,utvisningar,0,2,52,0.0324193548387097
2012,generösa,0,11,330,0.0323823529411765
1990,högutbildade,0,3,83,0.0323655913978495
1960,rasfördomar,0,3,83,0.0323655913978495
1999,försörja,0,14,423,0.0323556581986143
1977,beviljats,0,6,176,0.0323118279569892
2010,utanförskapet,0,7,207,0.0323041474654378
1987,amnesti,0,11,331,0.0322873900293255
2001,avvisade,0,8,239,0.0321686746987952
1991,förtryck,0,16,488,0.03214859437751
1998,skolgång,0,6,177,0.0321390374331551
1970,generösa,0,11,333,0.0320991253644315
2014,högutbildade,0,4,115,0.03208
2007,kvotering,0,4,115,0.03208
1973,slussas,0,4,115,0.03208
1974,slussas,0,4,115,0.03208
2008,verkets,0,4,115,0.03208
2000,försörja,0,18,552,0.0320462633451957
2017,avvisade,0,3,84,0.0320212765957447
1977,kvotering,0,3,84,0.0320212765957447
1951,utvisningar,0,3,84,0.0320212765957447
2000,skolgång,0,7,209,0.0320091324200913
1951,försörjning,0,10,303,0.0319808306709265
1947,generösa,0,6,178,0.031968085106383
