year,token,z,z_N,N,r
2003,anita_gradin,0,5,51,0.0821311475409836
1982,ansöker,0,5,51,0.0821311475409836
1993,balter,0,5,51,0.0821311475409836
1971,flyktinglägret,0,5,51,0.0821311475409836
1967,förföljelsen,0,5,51,0.0821311475409836
2008,nationaliteter,0,5,51,0.0821311475409836
2011,verkställa,0,5,51,0.0821311475409836
1986,hemland,0,59,709,0.0820723226703755
1956,nationaliteter,0,10,112,0.0820491803278689
1949,tak_över_huvudet,0,14,161,0.0819298245614035
1961,ansökt,0,9,100,0.0819090909090909
2007,lägren,0,9,100,0.0819090909090909
1962,reglerad,0,9,100,0.0819090909090909
1992,återförenas,0,9,100,0.0819090909090909
1952,georg_andersson,0,4,39,0.0818367346938775
2014,högerpopulister,0,4,39,0.0818367346938775
1976,intolerans,0,4,39,0.0818367346938775
1947,minoriteterna,0,4,39,0.0818367346938775
1969,mörkhyade,0,4,39,0.0818367346938775
1985,tryggve,0,4,39,0.0818367346938775
1967,utblottade,0,4,39,0.0818367346938775
1975,widgren,0,4,39,0.0818367346938775
1978,widgren,0,4,39,0.0818367346938775
1992,läger,0,58,699,0.0818194640338505
1968,arbets,0,26,308,0.0817924528301887
1964,bosättning,0,8,88,0.081734693877551
1996,kvoter,0,8,88,0.081734693877551
1976,avslag,0,41,492,0.0816932270916335
1998,ansökt,0,16,186,0.0816836734693878
1966,ras,0,57,688,0.081676217765043
2015,födda,0,36,431,0.0816553287981859
1947,skickas,0,52,627,0.0816483516483516
1999,födda,0,59,713,0.0816182572614108
1949,beviljas,0,31,370,0.0816052631578947
1968,förföljd,0,15,174,0.0815760869565217
2002,generationens,0,15,174,0.0815760869565217
1977,utvisningar,0,11,125,0.0815555555555556
1993,verkställa,0,11,125,0.0815555555555556
1958,utlänning,0,22,260,0.0815185185185185
1980,humanitär,0,7,76,0.0815116279069768
2011,vistats,0,7,76,0.0815116279069768
2014,skickas,0,64,776,0.0814376590330789
1958,skickas,0,49,592,0.0814119601328904
1968,humanitet,0,10,113,0.0813821138211382
1953,illegal,0,10,113,0.0813821138211382
2017,läger,0,41,494,0.0813690476190476
1946,bosätter,0,3,27,0.0813513513513513
1966,förföljelserna,0,3,27,0.0813513513513513
1971,hemorter,0,3,27,0.0813513513513513
1968,inflödet,0,3,27,0.0813513513513513
1957,integrering,0,3,27,0.0813513513513513
1975,invandrarundervisningen,0,3,27,0.0813513513513513
2016,rättschef,0,3,27,0.0813513513513513
2010,tidsbegränsat,0,3,27,0.0813513513513513
1981,underblåser,0,3,27,0.0813513513513513
2007,underblåser,0,3,27,0.0813513513513513
2018,underblåser,0,3,27,0.0813513513513513
2018,ursprungsland,0,3,27,0.0813513513513513
1981,utblottade,0,3,27,0.0813513513513513
2015,utlänning,0,3,27,0.0813513513513513
2017,utlänning,0,3,27,0.0813513513513513
1960,utvandrat,0,3,27,0.0813513513513513
1999,försörjning,0,20,236,0.0813414634146342
1998,bosättning,0,6,64,0.0812162162162162
1961,folkgrupper,0,6,64,0.0812162162162162
1976,rotat,0,6,64,0.0812162162162162
2004,folkgrupper,0,9,101,0.0811711711711712
1980,reglerad,0,9,101,0.0811711711711712
1959,tak_över_huvudet,0,9,101,0.0811711711711712
1979,bevilja,0,12,138,0.0811486486486487
1946,arbets,0,21,249,0.0811196911196911
2009,generös,0,30,360,0.0811081081081081
1951,hemland,0,44,533,0.0810497237569061
1988,permanenta,0,23,274,0.0810211267605634
1991,främlingar,0,11,126,0.0809558823529412
2005,generationens,0,11,126,0.0809558823529412
2006,intolerans,0,8,89,0.0809090909090909
1951,flyr,0,19,225,0.0808936170212766
1969,utvisad,0,27,324,0.0808682634730539
1961,skickas,0,53,646,0.0808079268292683
1959,analfabeter,0,5,52,0.0808064516129032
1978,ansöker,0,5,52,0.0808064516129032
2006,chilenare,0,5,52,0.0808064516129032
1965,etablering,0,5,52,0.0808064516129032
2008,etablering,0,5,52,0.0808064516129032
1960,flyktingministern,0,5,52,0.0808064516129032
2010,kvotera,0,5,52,0.0808064516129032
1949,minoriteter,0,5,52,0.0808064516129032
1980,tak_över_huvudet,0,5,52,0.0808064516129032
1952,utomeuropeiska,0,5,52,0.0808064516129032
2007,verkställa,0,5,52,0.0808064516129032
1968,återförenas,0,5,52,0.0808064516129032
1970,baltutlämningen,0,15,176,0.0806989247311828
1987,flyktinglägren,0,12,139,0.0806040268456376
1992,ursprung,0,51,623,0.0805845181674566
1960,folkgrupper,0,7,77,0.0805747126436782
2016,intolerans,0,7,77,0.0805747126436782
2016,iranier,0,7,77,0.0805747126436782
2004,kvotera,0,7,77,0.0805747126436782
1958,flyr,0,21,251,0.0804980842911878
1999,maj_inger_klingvall,0,28,338,0.0804885057471265
1972,illegal,0,16,189,0.0804522613065327
1953,ansöker,0,2,15,0.0804
2009,bistånds,0,2,15,0.0804
2014,chilenare,0,2,15,0.0804
1949,deportera,0,2,15,0.0804
1985,desertering,0,2,15,0.0804
1965,desertör,0,2,15,0.0804
1947,drömlandet,0,2,15,0.0804
1958,förpassats,0,2,15,0.0804
1997,förtroendeläkare,0,2,15,0.0804
2006,förtroendeläkare,0,2,15,0.0804
1995,förvisas,0,2,15,0.0804
2003,förvisas,0,2,15,0.0804
1966,getton,0,2,15,0.0804
1953,grogrund,0,2,15,0.0804
2015,hemlandets,0,2,15,0.0804
1978,humanitetens,0,2,15,0.0804
1997,högerextrem,0,2,15,0.0804
1980,inhuman,0,2,15,0.0804
1972,inhumana,0,2,15,0.0804
1990,integrationsarbetet,0,2,15,0.0804
1988,iro,0,2,15,0.0804
1980,kaa_eneberg,0,2,15,0.0804
2011,kulturkrockar,0,2,15,0.0804
1960,majlis,0,2,15,0.0804
1974,majlis,0,2,15,0.0804
1977,massflykten,0,2,15,0.0804
1990,mexikaner,0,2,15,0.0804
1965,missaktning,0,2,15,0.0804
1969,missaktning,0,2,15,0.0804
1985,missaktning,0,2,15,0.0804
2018,missaktning,0,2,15,0.0804
1971,nykomna,0,2,15,0.0804
1956,passkontroll,0,2,15,0.0804
1981,rasbråk,0,2,15,0.0804
1993,rasbråk,0,2,15,0.0804
1976,rasfördomar,0,2,15,0.0804
1981,rasfördomar,0,2,15,0.0804
1954,rashat,0,2,15,0.0804
1978,restriktivare,0,2,15,0.0804
2005,romani,0,2,15,0.0804
1949,rännil,0,2,15,0.0804
2003,rännil,0,2,15,0.0804
1974,rättschef,0,2,15,0.0804
2010,rättsmedicinalverkets,0,2,15,0.0804
2002,röjda,0,2,15,0.0804
2007,schengensamarbetet,0,2,15,0.0804
1951,segregationen,0,2,15,0.0804
1954,statslöse,0,2,15,0.0804
2011,terroristlagen,0,2,15,0.0804
2013,tino,0,2,15,0.0804
2015,tryggve,0,2,15,0.0804
1976,ursprungsland,0,2,15,0.0804
2006,utresa,0,2,15,0.0804
2008,vägrats,0,2,15,0.0804
1947,wadstein,0,2,15,0.0804
1971,överrepresentation,0,2,15,0.0804
1952,överrepresenterade,0,2,15,0.0804
2004,födda,0,52,637,0.080386398763524
2005,födda,0,45,550,0.080375
1973,flyktinglägren,0,11,127,0.0803649635036496
1967,prövad,0,11,127,0.0803649635036496
1994,återförenas,0,11,127,0.0803649635036496
1982,illegal,0,13,152,0.0803086419753086
1973,illegal,0,17,202,0.0802358490566038
1952,hemland,0,45,551,0.0802317290552585
1982,avvisad,0,4,40,0.0802
1998,bosätter,0,4,40,0.0802
1977,flyktinglägret,0,4,40,0.0802
1958,förvisas,0,4,40,0.0802
1983,hemspråk,0,4,40,0.0802
1945,samhällsgrupp,0,4,40,0.0802
2018,slussas,0,4,40,0.0802
2018,temporära,0,4,40,0.0802
1983,tidsbegränsade,0,4,40,0.0802
1968,utblottade,0,4,40,0.0802
1986,utblottade,0,4,40,0.0802
1947,utresa,0,4,40,0.0802
2001,utresa,0,4,40,0.0802
2016,utvisad,0,4,40,0.0802
1962,flyr,0,25,302,0.0801602564102564
2006,forna_jugoslavien,0,6,65,0.0801333333333333
2019,försörjning,0,6,65,0.0801333333333333
1954,utomeuropeiska,0,6,65,0.0801333333333333
1957,emigrera,0,8,90,0.0801
1975,giltiga,0,8,90,0.0801
1994,slussas,0,8,90,0.0801
2002,födda,0,49,602,0.0800816993464052
1985,medmänsklighet,0,10,115,0.08008
1970,emigrera,0,12,140,0.0800666666666667
1958,mörkhyade,0,12,140,0.0800666666666667
1996,restriktiva,0,12,140,0.0800666666666667
1993,skolgång,0,12,140,0.0800666666666667
2014,försörjning,0,14,165,0.0800571428571429
1985,utvisad,0,16,190,0.08005
1979,lägren,0,20,240,0.08004
1973,arbets,0,26,315,0.0800307692307692
1987,illegal,0,19,228,0.0798739495798319
2010,generös,0,34,416,0.0798356807511737
2000,födda,0,53,654,0.0798343373493976
1948,giltiga,0,9,103,0.0797345132743363
1982,grogrund,0,9,103,0.0797345132743363
1994,utvisningar,0,9,103,0.0797345132743363
1989,arbets,0,18,216,0.0796902654867257
1965,utlänningar,0,114,1421,0.0796715583508036
1967,permanenta,0,45,555,0.0796637168141593
2002,intolerans,0,7,78,0.0796590909090909
1999,restriktiva,0,7,78,0.0796590909090909
2010,överfulla,0,7,78,0.0796590909090909
1978,illegal,0,16,191,0.0796517412935324
1999,återförenas,0,16,191,0.0796517412935324
1964,avhoppare,0,5,53,0.0795238095238095
1974,bosätter,0,5,53,0.0795238095238095
2007,eu_medborgare,0,5,53,0.0795238095238095
1989,kvotering,0,5,53,0.0795238095238095
1983,grogrund,0,10,116,0.0794444444444445
1975,stanna,0,319,4006,0.0794347609561753
1951,nationaliteter,0,8,91,0.0793069306930693
2002,utanförskapet,0,8,91,0.0793069306930693
1964,utlänningen,0,8,91,0.0793069306930693
2013,analfabeter,0,3,28,0.0792105263157895
2009,avvisad,0,3,28,0.0792105263157895
1999,balter,0,3,28,0.0792105263157895
1992,baltutlämningen,0,3,28,0.0792105263157895
1982,berit_rollen,0,3,28,0.0792105263157895
2004,bosätter,0,3,28,0.0792105263157895
2011,emigrera,0,3,28,0.0792105263157895
2018,emigrera,0,3,28,0.0792105263157895
1961,förföljelsen,0,3,28,0.0792105263157895
2004,förföljts,0,3,28,0.0792105263157895
1962,gränspoliser,0,3,28,0.0792105263157895
1976,hemspråk,0,3,28,0.0792105263157895
1988,hemspråk,0,3,28,0.0792105263157895
1954,humanare,0,3,28,0.0792105263157895
1955,humanare,0,3,28,0.0792105263157895
1981,humanare,0,3,28,0.0792105263157895
1962,humanitetens,0,3,28,0.0792105263157895
1983,jan_o_karlsson,0,3,28,0.0792105263157895
1947,majlis,0,3,28,0.0792105263157895
1995,majlis,0,3,28,0.0792105263157895
2001,maktmusik,0,3,28,0.0792105263157895
2002,temporära,0,3,28,0.0792105263157895
1956,överrepresentation,0,3,28,0.0792105263157895
1945,utvisad,0,11,129,0.0792086330935252
1967,illegala,0,36,445,0.0791428571428571
1958,hemland,0,50,622,0.079129746835443
1960,grogrund,0,6,66,0.0790789473684211
1966,humanitet,0,6,66,0.0790789473684211
1950,legalt,0,6,66,0.0790789473684211
1958,slussas,0,6,66,0.0790789473684211
2014,tidsbegränsade,0,6,66,0.0790789473684211
1984,utresa,0,6,66,0.0790789473684211
1949,emigranter,0,9,104,0.0790350877192983
1961,nationaliteter,0,9,104,0.0790350877192983
1980,slussas,0,12,142,0.0790131578947368
1979,illegal,0,18,218,0.0789912280701755
1967,beviljas,0,33,408,0.0789712918660287
1989,illegal,0,33,408,0.0789712918660287
1984,avslag,0,34,421,0.0789095127610209
1958,ras,0,53,662,0.0788839285714286
1974,stanna,0,277,3502,0.078875284738041
1986,ursprung,0,67,840,0.0788352941176471
1966,stanna,0,335,4240,0.0788258823529412
1958,utvisar,0,10,117,0.0788188976377953
1948,humanitär,0,7,79,0.0787640449438202
1980,tillströmningen,0,7,79,0.0787640449438202
1959,illegala,0,17,206,0.07875
1968,permanenta,0,41,511,0.0787140115163148
1999,medmänsklighet,0,11,130,0.0786428571428571
1996,chilenare,0,4,41,0.0786274509803922
1990,emigranter,0,4,41,0.0786274509803922
1999,förföljelserna,0,4,41,0.0786274509803922
2000,humana,0,4,41,0.0786274509803922
1990,segregation,0,4,41,0.0786274509803922
1979,temporära,0,4,41,0.0786274509803922
2001,underblåser,0,4,41,0.0786274509803922
2018,underklass,0,4,41,0.0786274509803922
1998,ursprungsland,0,4,41,0.0786274509803922
1971,utblottade,0,4,41,0.0786274509803922
1966,bosättning,0,8,92,0.0785294117647059
1986,flyktinglägren,0,12,143,0.0784967320261438
1959,generös,0,20,245,0.0784705882352941
2017,försörjning,0,17,207,0.0783870967741936
1997,restriktiva,0,9,105,0.0783478260869565
1958,verkställas,0,9,105,0.0783478260869565
1989,överfulla,0,9,105,0.0783478260869565
1947,stanna,0,293,3730,0.0783449197860963
2003,avhoppare,0,5,54,0.07828125
1975,bosättning,0,5,54,0.07828125
2003,bosättning,0,5,54,0.07828125
2003,etablering,0,5,54,0.07828125
1957,folkgrupper,0,5,54,0.07828125
1983,humanitet,0,5,54,0.07828125
1986,intolerans,0,5,54,0.07828125
1964,illegal,0,14,169,0.078268156424581
1985,återförenas,0,14,169,0.078268156424581
1973,utvisad,0,19,233,0.0782304526748971
1985,kaa_eneberg,0,10,118,0.078203125
1953,hemland,0,51,643,0.0781163859111792
1972,avslag,0,36,451,0.0781127982646421
1987,emigrera,0,11,131,0.0780851063829787
1957,utvisar,0,11,131,0.0780851063829787
2016,amnesti,0,6,67,0.0780519480519481
2018,intolerans,0,6,67,0.0780519480519481
2003,legalt,0,6,67,0.0780519480519481
1945,reglerad,0,6,67,0.0780519480519481
1994,tak_över_huvudet,0,6,67,0.0780519480519481
1962,permanenta,0,33,413,0.0780378250591016
1958,stanna,0,333,4258,0.0780248359887535
2003,läger,0,39,490,0.07802
1954,ras,0,51,644,0.0779969418960245
1967,legalt,0,12,144,0.077987012987013
1991,läger,0,52,657,0.077976011994003
1960,stanna,0,358,4583,0.0779468756803832
1995,anita_gradin,0,42,529,0.0779406307977737
2000,fördomar,0,48,606,0.0779383116883117
1962,ansökt,0,13,157,0.0779041916167665
1982,skickas,0,75,953,0.0778920041536864
1967,analfabeter,0,7,80,0.0778888888888889
1965,folkgrupper,0,7,80,0.0778888888888889
2004,frivilligorganisationer,0,7,80,0.0778888888888889
1947,reglerad,0,7,80,0.0778888888888889
1960,utlänningar,0,69,877,0.0778015783540023
1977,avslag,0,35,440,0.0778
1945,ansökt,0,8,93,0.0777669902912621
2017,försörjningsstöd,0,8,93,0.0777669902912621
2004,populistiska,0,8,93,0.0777669902912621
1980,restriktiva,0,8,93,0.0777669902912621
2004,restriktiva,0,8,93,0.0777669902912621
1947,adc,0,1,3,0.0776923076923077
1951,adc,0,1,3,0.0776923076923077
1945,ado,0,1,3,0.0776923076923077
1956,ado,0,1,3,0.0776923076923077
1977,ado,0,1,3,0.0776923076923077
2005,ado,0,1,3,0.0776923076923077
2018,ado,0,1,3,0.0776923076923077
1965,ahlvin,0,1,3,0.0776923076923077
1974,alsike,0,1,3,0.0776923076923077
2012,alsike,0,1,3,0.0776923076923077
1948,anders_danielsson,0,1,3,0.0776923076923077
1954,anders_danielsson,0,1,3,0.0776923076923077
1981,anders_danielsson,0,1,3,0.0776923076923077
1961,andra_klassens_medborgare,0,1,3,0.0776923076923077
2012,andra_klassens_medborgare,0,1,3,0.0776923076923077
2007,anita_gradin,0,1,3,0.0776923076923077
1973,antirasistiska,0,1,3,0.0776923076923077
2000,apatiskt,0,1,3,0.0776923076923077
1999,ascher,0,1,3,0.0776923076923077
2013,ascher,0,1,3,0.0776923076923077
1955,aslan,0,1,3,0.0776923076923077
1961,aslan,0,1,3,0.0776923076923077
1975,aslan,0,1,3,0.0776923076923077
1989,aslan,0,1,3,0.0776923076923077
1947,assyriernas,0,1,3,0.0776923076923077
1967,assyrisk,0,1,3,0.0776923076923077
1956,assyriska,0,1,3,0.0776923076923077
1958,asylen,0,1,3,0.0776923076923077
2019,asylen,0,1,3,0.0776923076923077
1945,asyler,0,1,3,0.0776923076923077
1948,asyler,0,1,3,0.0776923076923077
1954,asyler,0,1,3,0.0776923076923077
1972,avhysningar,0,1,3,0.0776923076923077
1976,avhysningar,0,1,3,0.0776923076923077
1958,avslagsbeslut,0,1,3,0.0776923076923077
1964,avslagsbeslut,0,1,3,0.0776923076923077
1970,avslagsbeslut,0,1,3,0.0776923076923077
1992,avslagsbeslut,0,1,3,0.0776923076923077
2012,balter,0,1,3,0.0776923076923077
1988,baltflyktingar,0,1,3,0.0776923076923077
1950,banke,0,1,3,0.0776923076923077
1960,banke,0,1,3,0.0776923076923077
1962,banke,0,1,3,0.0776923076923077
1965,banke,0,1,3,0.0776923076923077
1960,befolkningsmängd,0,1,3,0.0776923076923077
1965,befolkningsmängd,0,1,3,0.0776923076923077
1976,befolkningsmängd,0,1,3,0.0776923076923077
1983,befolkningsmängd,0,1,3,0.0776923076923077
1978,besim,0,1,3,0.0776923076923077
1997,besim,0,1,3,0.0776923076923077
1982,bidragsberoende,0,1,3,0.0776923076923077
1988,bidragsberoende,0,1,3,0.0776923076923077
2019,birgit_friggebo,0,1,3,0.0776923076923077
1959,bistånds,0,1,3,0.0776923076923077
1992,blattar,0,1,3,0.0776923076923077
1998,blattar,0,1,3,0.0776923076923077
1996,boenden,0,1,3,0.0776923076923077
2003,boendeplatser,0,1,3,0.0776923076923077
1984,bosnier,0,1,3,0.0776923076923077
1991,bosnierna,0,1,3,0.0776923076923077
2011,bosnierna,0,1,3,0.0776923076923077
2012,bosnierna,0,1,3,0.0776923076923077
1946,carlslunds,0,1,3,0.0776923076923077
1955,carlslunds,0,1,3,0.0776923076923077
1977,carlslunds,0,1,3,0.0776923076923077
1999,carlslunds,0,1,3,0.0776923076923077
2009,carragher,0,1,3,0.0776923076923077
1948,chilener,0,1,3,0.0776923076923077
1961,dagersättning,0,1,3,0.0776923076923077
1969,dagersättning,0,1,3,0.0776923076923077
1976,dagersättning,0,1,3,0.0776923076923077
1972,dataoperatören,0,1,3,0.0776923076923077
1975,dataoperatören,0,1,3,0.0776923076923077
1979,dataoperatören,0,1,3,0.0776923076923077
1989,dataoperatören,0,1,3,0.0776923076923077
1983,demetri,0,1,3,0.0776923076923077
1985,demetri,0,1,3,0.0776923076923077
2009,demetri,0,1,3,0.0776923076923077
1995,desertering,0,1,3,0.0776923076923077
1996,desertering,0,1,3,0.0776923076923077
2012,desertering,0,1,3,0.0776923076923077
2014,desertering,0,1,3,0.0776923076923077
1998,desertör,0,1,3,0.0776923076923077
1980,desertören,0,1,3,0.0776923076923077
1982,desertören,0,1,3,0.0776923076923077
2005,desertören,0,1,3,0.0776923076923077
2010,desertörer,0,1,3,0.0776923076923077
2018,desertörer,0,1,3,0.0776923076923077
1951,diskriminerad,0,1,3,0.0776923076923077
1948,diskriminerade,0,1,3,0.0776923076923077
1947,diskriminerar,0,1,3,0.0776923076923077
1951,diskriminerar,0,1,3,0.0776923076923077
1967,diskriminerat,0,1,3,0.0776923076923077
1983,diskriminerat,0,1,3,0.0776923076923077
1980,dreamers,0,1,3,0.0776923076923077
1982,dreamers,0,1,3,0.0776923076923077
1986,dreamers,0,1,3,0.0776923076923077
2007,dreamers,0,1,3,0.0776923076923077
1971,ebbesson,0,1,3,0.0776923076923077
2004,ebbesson,0,1,3,0.0776923076923077
2011,ebbesson,0,1,3,0.0776923076923077
2015,ebbesson,0,1,3,0.0776923076923077
2018,edina,0,1,3,0.0776923076923077
2017,edip,0,1,3,0.0776923076923077
1959,ekstubben,0,1,3,0.0776923076923077
1984,ekstubben,0,1,3,0.0776923076923077
1995,elfverson,0,1,3,0.0776923076923077
1945,etablering,0,1,3,0.0776923076923077
1990,etnicitet,0,1,3,0.0776923076923077
2004,etniciteten,0,1,3,0.0776923076923077
1956,etniska,0,1,3,0.0776923076923077
1955,etniskt,0,1,3,0.0776923076923077
1957,etniskt,0,1,3,0.0776923076923077
1961,etniskt,0,1,3,0.0776923076923077
1963,etniskt,0,1,3,0.0776923076923077
1993,eu_medborgare,0,1,3,0.0776923076923077
1999,euflyktingpolitik,0,1,3,0.0776923076923077
2001,familjeåterföreningar,0,1,3,0.0776923076923077
1954,farr,0,1,3,0.0776923076923077
1970,farr,0,1,3,0.0776923076923077
1979,farr,0,1,3,0.0776923076923077
1984,farr,0,1,3,0.0776923076923077
1987,farr,0,1,3,0.0776923076923077
2008,ffämlingsfientliga,0,1,3,0.0776923076923077
2019,fientligheten,0,1,3,0.0776923076923077
1958,flyktingarbete,0,1,3,0.0776923076923077
1963,flyktingarbete,0,1,3,0.0776923076923077
1964,flyktingarbete,0,1,3,0.0776923076923077
1968,flyktingarbete,0,1,3,0.0776923076923077
1983,flyktingarbete,0,1,3,0.0776923076923077
1967,flyktingarbetet,0,1,3,0.0776923076923077
1968,flyktingarbetet,0,1,3,0.0776923076923077
1995,flyktingbåtar,0,1,3,0.0776923076923077
1995,flyktingbåtarna,0,1,3,0.0776923076923077
1961,flyktingdramat,0,1,3,0.0776923076923077
1949,flyktingfamilj,0,1,3,0.0776923076923077
2007,flyktinghjälp,0,1,3,0.0776923076923077
2014,flyktinghjälpen,0,1,3,0.0776923076923077
1997,flyktinginvandrare,0,1,3,0.0776923076923077
1986,flyktingkatastrofer,0,1,3,0.0776923076923077
2001,flyktingkatastrofer,0,1,3,0.0776923076923077
2009,flyktingkatastrofer,0,1,3,0.0776923076923077
1988,flyktingkommissarie,0,1,3,0.0776923076923077
2004,flyktingkommissarie,0,1,3,0.0776923076923077
2015,flyktingkommissarie,0,1,3,0.0776923076923077
2009,flyktingkris,0,1,3,0.0776923076923077
2019,flyktingkvoter,0,1,3,0.0776923076923077
1951,flyktingminister,0,1,3,0.0776923076923077
1957,flyktingministern,0,1,3,0.0776923076923077
1959,flyktingministern,0,1,3,0.0776923076923077
2017,flyktingministern,0,1,3,0.0776923076923077
1962,flyktingorganisationen,0,1,3,0.0776923076923077
1968,flyktingorganisationen,0,1,3,0.0776923076923077
1958,flyktingpojken,0,1,3,0.0776923076923077
1973,flyktingproblem,0,1,3,0.0776923076923077
2005,flyktingproblem,0,1,3,0.0776923076923077
1958,flyktingsläger,0,1,3,0.0776923076923077
1969,flyktingslägren,0,1,3,0.0776923076923077
2014,flyktingvänliga,0,1,3,0.0776923076923077
1951,flyktingvåg,0,1,3,0.0776923076923077
2011,fn_kommitten,0,1,3,0.0776923076923077
2019,fn_kommitten,0,1,3,0.0776923076923077
1968,fn_konventionen,0,1,3,0.0776923076923077
1964,fnflyktingorganisation,0,1,3,0.0776923076923077
1992,fnflyktingorganisation,0,1,3,0.0776923076923077
1948,fonseca,0,1,3,0.0776923076923077
1968,fonseca,0,1,3,0.0776923076923077
1982,fonseca,0,1,3,0.0776923076923077
1953,fores,0,1,3,0.0776923076923077
1970,fores,0,1,3,0.0776923076923077
1954,friggebo,0,1,3,0.0776923076923077
1990,friggebos,0,1,3,0.0776923076923077
1953,fristäder,0,1,3,0.0776923076923077
1970,fristäder,0,1,3,0.0776923076923077
1987,fristäder,0,1,3,0.0776923076923077
1951,frivilligorganisationer,0,1,3,0.0776923076923077
1960,frivilligorganisationer,0,1,3,0.0776923076923077
1992,färdhandlingar,0,1,3,0.0776923076923077
1999,färdhandlingar,0,1,3,0.0776923076923077
1957,födelseland,0,1,3,0.0776923076923077
1963,födelseland,0,1,3,0.0776923076923077
2019,förläggningar,0,1,3,0.0776923076923077
1950,förläggningens,0,1,3,0.0776923076923077
1958,förläggningens,0,1,3,0.0776923076923077
1965,förläggningens,0,1,3,0.0776923076923077
1973,förläggningens,0,1,3,0.0776923076923077
1986,förläggningens,0,1,3,0.0776923076923077
1952,förläggningschefen,0,1,3,0.0776923076923077
1955,förläggningschefen,0,1,3,0.0776923076923077
2019,förpassades,0,1,3,0.0776923076923077
1947,gellert,0,1,3,0.0776923076923077
1949,gellert,0,1,3,0.0776923076923077
1984,gellert,0,1,3,0.0776923076923077
1955,genevekonventionen,0,1,3,0.0776923076923077
1978,genevekonventionen,0,1,3,0.0776923076923077
1946,genevekonventionens,0,1,3,0.0776923076923077
1950,genevekonventionens,0,1,3,0.0776923076923077
1975,genevekonventionens,0,1,3,0.0776923076923077
2008,genevekonventionens,0,1,3,0.0776923076923077
1960,georg_andersson,0,1,3,0.0776923076923077
2006,georg_andersson,0,1,3,0.0776923076923077
2019,getton,0,1,3,0.0776923076923077
1953,gradins,0,1,3,0.0776923076923077
1970,gradins,0,1,3,0.0776923076923077
2006,gradins,0,1,3,0.0776923076923077
1949,gränsbevakning,0,1,3,0.0776923076923077
1960,gränsbevakning,0,1,3,0.0776923076923077
1987,gränsbevakning,0,1,3,0.0776923076923077
2011,gränsbevakningen,0,1,3,0.0776923076923077
1945,gränskontroll,0,1,3,0.0776923076923077
1947,gränskontroll,0,1,3,0.0776923076923077
1950,gränskontroll,0,1,3,0.0776923076923077
1954,gränskontroll,0,1,3,0.0776923076923077
1978,gränskontroll,0,1,3,0.0776923076923077
1953,gränskontroller,0,1,3,0.0776923076923077
1967,gränskontroller,0,1,3,0.0776923076923077
1973,gränskontrollerna,0,1,3,0.0776923076923077
1981,gränskontrollerna,0,1,3,0.0776923076923077
1983,gränskontrollerna,0,1,3,0.0776923076923077
1959,gränspolis,0,1,3,0.0776923076923077
1997,gränspoliser,0,1,3,0.0776923076923077
1959,gränspoliserna,0,1,3,0.0776923076923077
2006,gränspoliserna,0,1,3,0.0776923076923077
1986,gästarbetarnas,0,1,3,0.0776923076923077
2011,gästarbetarnas,0,1,3,0.0776923076923077
1964,göran_lindblad,0,1,3,0.0776923076923077
1968,handläggare,0,1,3,0.0776923076923077
1980,handläggningstid,0,1,3,0.0776923076923077
1973,handläggningstiden,0,1,3,0.0776923076923077
1978,handläggningstider,0,1,3,0.0776923076923077
2019,hemlandets,0,1,3,0.0776923076923077
2010,hemorter,0,1,3,0.0776923076923077
2004,hemspråkslärare,0,1,3,0.0776923076923077
2006,hemspråkslärare,0,1,3,0.0776923076923077
2011,hemspråkslärare,0,1,3,0.0776923076923077
1987,hessle,0,1,3,0.0776923076923077
2008,hessle,0,1,3,0.0776923076923077
2014,hessle,0,1,3,0.0776923076923077
1967,hocke,0,1,3,0.0776923076923077
2016,humanitetens,0,1,3,0.0776923076923077
1987,högerextrem,0,1,3,0.0776923076923077
1964,högerextrema,0,1,3,0.0776923076923077
1967,högerextrema,0,1,3,0.0776923076923077
1966,högerextremismen,0,1,3,0.0776923076923077
2004,högerextremismen,0,1,3,0.0776923076923077
2012,högerpopulism,0,1,3,0.0776923076923077
2014,högerpopulistisk,0,1,3,0.0776923076923077
1948,identitetshandlingar,0,1,3,0.0776923076923077
2012,idhandlingar,0,1,3,0.0776923076923077
2019,idhandlingar,0,1,3,0.0776923076923077
1945,imamovic,0,1,3,0.0776923076923077
1992,immigrant,0,1,3,0.0776923076923077
1953,immigranternas,0,1,3,0.0776923076923077
1963,immigranternas,0,1,3,0.0776923076923077
2000,immigranternas,0,1,3,0.0776923076923077
1995,immigrationen,0,1,3,0.0776923076923077
1978,immigrationsmyndigheterna,0,1,3,0.0776923076923077
1956,inflödet,0,1,3,0.0776923076923077
1966,inflödet,0,1,3,0.0776923076923077
1960,inhuman,0,1,3,0.0776923076923077
1959,inreseförbud,0,1,3,0.0776923076923077
1963,inreseförbud,0,1,3,0.0776923076923077
1974,inreseförbud,0,1,3,0.0776923076923077
1979,inreseförbud,0,1,3,0.0776923076923077
1971,inresor,0,1,3,0.0776923076923077
1976,inresor,0,1,3,0.0776923076923077
1977,inresor,0,1,3,0.0776923076923077
1978,inresor,0,1,3,0.0776923076923077
1990,inresor,0,1,3,0.0776923076923077
2012,inresor,0,1,3,0.0776923076923077
1967,integrations,0,1,3,0.0776923076923077
1958,integrationsarbetet,0,1,3,0.0776923076923077
